timestamp,amount,sender,receiver,transaction_type,is_anomaly
2023-11-10 16:03:01.261921,140.81399302231873,0xc483f8851f4e54286a81ea7712d61b15b50b7387,0x2bee3c03041bcbfab7df98537e1ffddd9fb35ec2,exchange,False
2024-01-25 16:03:01.261937,141.0116988803653,0x6dc518a7ba9baff1055e1cace04c00409eee6ee5,0x4c5af9f614c4ad843e1db6335b9ff1cfeb8ebf13,exchange,False
2024-09-10 16:03:01.261954,265.29716790984804,0x08b5997ad2908111e36c7b19dcbc44bec9c8bf72,0xacab597196dddce6d32477017738871dade3c42d,payment,False
2024-10-13 16:03:01.261970,16.557543035215648,0x2d69b29636e58b2d269d1d93d30a874f354d48be,0xa389f961287e5fc7b64cb86cded9f1210766fdf5,payment,False
2024-08-22 16:03:01.261987,36.268445681775624,0x2e80ef338d1a77f83ba1b8e32303ac623ad6a0d7,0x786fd0698fe1a57575381d6edc4ea5da01f1cfcf,payment,False
2024-03-11 16:03:01.262003,34.41643740606359,0xb7436bcfda4dbf7b2513a2b6d6368c9d368e28e7,0x5ecb6e90240655408808eecab99615fada218df0,payment,False
2024-03-27 16:03:01.262020,58.3615497618585,0x9e86aa3b1725bf377815a236dbfa7bd09d37e23e,0xf96ff37c9b627881847df0fd57b77c502eb299ca,payment,False
2024-01-18 16:03:01.262036,64.8900115434411,0x53a80814f83fb95bf7d5d811d339600a5af79d38,0x7a7984df7cc6b9f5e4668d2246c0176019f893b4,payment,False
2024-03-14 16:03:01.262052,75.50499156797802,0x63693b1397724670861f4cd4b5711dd0c9083818,0xaffabae49531469b143330c062c222c4830c3770,transfer,False
2024-01-09 16:03:01.262072,71.05726066403011,0x7223d405a0378128139aa46a3a0140fe241aa367,0x397411055cb6f94fff517e11c1eeff6c83fe8979,payment,False
2024-03-12 16:03:01.262090,281.96166331751084,0x7a96fc07edf43e7d93304ceac26e8ed92ad927a3,0x7e0c4d7c265997ea230b0df1edcb98d2e5492ba6,transfer,False
2024-08-11 16:03:01.262107,75.49632423153768,0xbb8ace2cf96312206cdf6c67d80293d397a8cc02,0x5daacaa017efa8755afc4a0d5580f76950a82ac9,transfer,False
2023-11-23 16:03:01.262124,37.148289223192144,0xff2942bf15fcbe62c7a9f0513de0ddbdea0fea8c,0x4f85779962392302376c50f0463cbfdaaa8ca102,transfer,False
2024-08-13 16:03:01.262141,27.745620271827672,0x99e5522682025c7ffdac2235c374adae281f8fe4,0xce1ba102fe7482880fa1d11bd98c77cdfbf73ab9,exchange,False
2024-07-26 16:03:01.262160,100.65273135145736,0x55abbc4fbd27130fb4b242c59026eb7479c7e488,0xad3da51c14a08fb4c1b7ef4ae548c546d63b5a03,exchange,False
2024-02-27 16:03:01.262178,87.88618168874737,0x21fa330578a1ac7c0764ae60be6580eed5ae825f,0x3ca68af715ad866a9b49adffa0696d1e779f8bab,payment,False
2024-09-04 16:03:01.262194,201.0716411925229,0xc697999cfbbb824ee8d02ad4f38106673ca70e0b,0xfe37d6dff0af3cf139abe50bace63549b4cfae4b,exchange,False
2024-09-12 16:03:01.262211,46.14529067673236,0x4e8ab0e4e312886cdbe00c52861a11752f723121,0xecb4b7561f46bb4761fac3a643fcb96b2f04968e,exchange,False
2024-08-14 16:03:01.262227,174.9969675529506,0x00a4a18ad7f95094f17fe17d9e6c1595622d2d87,0x09b48a180631712251248ca78cf33bf87096e0e7,transfer,False
2024-09-10 16:03:01.262243,123.0420076153785,0x73077a11d5168b8eb95c2af7d670015f73b5e10e,0x2778c5542ff66e6a3635964ad7c5c4aeae1751a2,transfer,False
2024-03-02 16:03:01.262259,211.92660853303565,0x1218b74cbe0bc92a78e5f5396d0c90b30e529885,0xa9dbf747ff5f30e6aae27447b6217278952328ac,transfer,False
2023-10-22 16:03:01.262275,21.460996236784048,0xd130c6e8042fb10fe287d29b41cabb5c40833727,0xdf6595dcb62008c62a20d598809668db0f2f7e4c,exchange,False
2024-03-22 16:03:01.262291,119.6066195812163,0xc157b6c1fcc3661ff09c6e0036161c15c583e46e,0xff4e6e1878cd2f2e8c799486d09f1b52f0811b67,exchange,False
2024-04-19 16:03:01.262315,46.96798229204966,0xecf3bd8821c00aa5cf16221edf4816c93181cef4,0xf1a18988180c1c73acf8cac9dc851a67d6e5c56b,exchange,False
2023-10-29 16:03:01.262335,20.789381012642643,0x9f85858015316b2751e261c4f57789d5aa902eff,0x8baa79b03952a8e8744284177266dd09e97f66d4,exchange,False
2024-03-07 16:03:01.262356,760.159455097373,0xfeccce0acf98b0fd5602c80c5156e2e1fcfc603a,0x521fb9e4b9ed0f9f4f909f658a85e27558320c2f,transfer,False
2024-02-27 16:03:01.262374,19.587842852943844,0xabe39db50c02af77e52cd638e52de7bfc5dd21c2,0x489c85b74ebc238c994137432334a5e45dc3200f,transfer,False
2024-10-02 16:03:01.262390,13.215673835864958,0x8b8c504db61e3c692264c040d5eec68db3f32c65,0xd0fb85f9c150c5acc69f7c2339e2d60d765f1da1,exchange,False
2024-04-11 16:03:01.262409,66.04504339747976,0xf09e72581428bab618fb61295339179006203ff5,0x6152c4bb17e0b06b86e9e5536f208239186d64ae,exchange,False
2024-06-03 16:03:01.262428,90.14760040801086,0xaf1938109afb73911a9954bbcf5429f372809e86,0xbe39c63007326a8fa43e54bdf61754080c3b32d4,payment,False
2023-11-19 16:03:01.262446,173.84892117337492,0xc673f107e0e76fe7452f6fbe5942e47206632a88,0x3c8866b9a10a33a7f111542767d9e9a85cceabba,payment,False
2024-04-08 16:03:01.262463,39.345232715938785,0x626a815ad6d8fc1cd830a178d033e2b7519ea822,0x5368451147271b34461d372cf1a77cf58179fedb,transfer,False
2024-01-06 16:03:01.262480,23.06697511149358,0xcc192c7533a906dd0038609785c26ca9c8518da7,0x16a3830df2d89cb01dcf26e0437cc04286786ae7,payment,False
2024-05-31 16:03:01.262496,22.867005081550317,0xc48673676f7b4da9ca920dce0db216b7ed826fee,0xf8d9b08c03ff6a6c08bf3c5d830c71aedd3ac1a4,payment,False
2024-05-03 16:03:01.262512,32.89618785432126,0xe598f0631f9061adc143a9d3bcee3e6304e50361,0xe2b0ab9d6b622cc49a3da89641efbc4d3c655e6a,transfer,False
2023-12-05 16:03:01.262532,38.75599616123672,0x7d74eac7e4b22405db3f772e9b06f9980518b706,0x244700a2fee1bdff6ae5b9648856bd92298acb73,payment,False
2024-05-08 16:03:01.262549,24.47672658520321,0x558a747194a4c3946b238b5ca33ebf0e2d3d64f8,0x11ad250f813232404b974a430a0bd688e1c74e1d,transfer,False
2024-08-24 16:03:01.262566,28.14195959531356,0x23829722704354218d75e78c64f1d0d7c5cf22d0,0x478556a8ac83745199d00689989ffe6aee056f1e,payment,False
2023-12-25 16:03:01.262582,47.15910951391459,0x89add9225042d84a42e5fbdc8c9081a2d6c7c4fc,0xb7909c20e26a64bc2e23d625517b6d3fb34fa31d,payment,False
2024-07-26 16:03:01.262598,25.57647233487605,0xe3fd7a4cd145ba7249a38bfcdff8d6b208c67885,0xa4c04de9a2c660bd94c7fefd531d197a9f94e36d,exchange,False
2024-06-24 16:03:01.262615,86.26428356225678,0x8204bab8d127c2a1b296ddf8f3006962bf2fbd25,0x1f245f1ececd368870c2155135cbe6e46b01e2b8,payment,False
2024-03-05 16:03:01.262631,28.24221085319982,0xfaa7db78da845bff63a731fd94ea7c93d2ee3a80,0x0f07eda2a732a966230e126f38995cbd86398b97,transfer,False
2024-06-11 16:03:01.262647,54.81354332744344,0x2c281a38ab310fc753d346cd988022529a0251fe,0x87b279cb12c329501a9b4f7b7e82d04b5b243aa7,payment,False
2024-03-31 16:03:01.262664,4.4872536634156175,0xedca0d79f381dbb4aa0bea41cd2885762997067b,0x98a2690313b0159e251022acff7fc914a4747445,exchange,False
2023-11-26 16:03:01.262680,239.92552463700667,0x04e1729013a95ba4a96ffc8d95c62d32a5486e43,0x5246bfc5fe1c92dda0ec4019ce27a334eb6a97a5,exchange,False
2024-02-03 16:03:01.262696,25.1451213103116,0x351d55d99ff365c85bdaed2265cb054e970dc9da,0xe69f567fe2e83d16a3fbd3a5af1e10091cec1ee0,payment,False
2024-01-09 16:03:01.262713,118.29019155089047,0xd0f317329d038634f945c37371460610662a57ef,0xd20879873a41b0b49678b23a9a59b54cd8246cf7,transfer,False
2024-02-18 16:03:01.262729,222.5619090617797,0x3c89d48feb9ec786a60c7a7883867299cd5e9ecf,0xc81398fca1082d7b9836efec4471749722731f41,transfer,False
2024-03-28 16:03:01.262748,219.71379190294672,0x119d3329d8bb87d44aac250a59f049d064d7e2ab,0x3f08ee7869a9a055b73a9e7d34ccd2f0d6bf5982,exchange,False
2023-11-04 16:03:01.262765,300.84793978989484,0xec8e31c2cc67c84ac3cf9c4bd948fe160496e0c6,0xb024c0f319720b663fa840a53fe23b002405b620,exchange,False
2024-05-21 16:03:01.262782,130.78953335967995,0x8c45735e28dce8909d22e033ca05160be4f9b472,0xd4a078ca7dd31274867d37599ccee5c8772182ff,exchange,False
2024-06-09 16:03:01.262799,93.34814817787898,0xba1d15601def921387401bcef0c3e7535e40439a,0x19bf3707fc4b287395bf396c2990b71665c353d9,exchange,False
2023-11-12 16:03:01.262815,21.87422643700713,0xdba5b6fae719dfb8d1739aface1137c2515d9ec5,0xd8f202b707afe2940fa569ad79c71c05e6e07cb9,transfer,False
2024-05-17 16:03:01.262831,175.77550603364514,0xe356715077af813469373045070f7ca7612ce702,0x32d595ece3088e56a401cb2962ffb0d8b716c1b1,exchange,False
2023-12-22 16:03:01.262847,130.75390505669375,0x483a3e07aff4501aa17bea74fd148a5791ac78e3,0xdbd44e47f7675014256dbeb856b8e42a81233ae2,exchange,False
2024-06-25 16:03:01.262863,29.206278543295767,0x95685ae90e0b7ef67475d105582bfff0bd4b5aef,0x76fca5ccfc72104b1b0d75d5c2d7f659e1921391,transfer,False
2024-08-16 16:03:01.262879,32.37992138851194,0x5ae6c87c68862e97172cd07e3d6089b6ba403283,0x70b1d7c5bb4017dbdf75821978e9bda505bbfd0d,transfer,False
2024-05-28 16:03:01.262898,39.468742999047244,0xbe4d75d76cf26dcde50c8878ee8cfe5b65077d3d,0x2057b0b01364e9dac2271676315f76eeda431e2d,transfer,False
2024-09-08 16:03:01.262915,44.4397030588255,0x6aa8a5c0af3535aafc97877d911bca8eb1d815e9,0x9b084b00e09f72be6b378ca2c8c9d6b43a736030,exchange,False
2024-05-21 16:03:01.262932,29.92226207706108,0xe1a63c4cda0b02f2074a3aa6cde318ebc7d4afbf,0x8d930d7ceaa6f4d80430f47c25ff5ef016f6f243,exchange,False
2024-05-16 16:03:01.262948,23.415206064607172,0x96620e0100f5223b9e799ed68f4b9c853f1be78f,0xd044de8047c5aafcdb3a4e4befb4ddd1d95f7820,payment,False
2024-08-01 16:03:01.262964,101.25487424417625,0x9c84f41f4c92687ef276557fa7064da9b23f7693,0x693d2e724c6faabd7c635254c2b8b8c6e3841ff5,transfer,False
2024-07-03 16:03:01.262980,184.39326691507165,0x84ecacc1d0783c8ef646c0f6bc1b908a6dfcd1b9,0x5c928d99fe829486147638941417bab1b630f4fc,payment,False
2023-12-10 16:03:01.262996,65.02897969448428,0x1ea55ace3a134922ed37a3160e1b83c495c28f02,0x7c4d2586fbe9cd1197fb7267819ae93c5fbe3ffd,exchange,False
2024-03-21 16:03:01.263013,16.169796809893366,0xf2defc87347db3bba96e80421a7526a1fce72908,0x1dbab1568003561bfe4901f74a49f5b62804c6f4,transfer,False
2023-12-31 16:03:01.263032,113.80666240979086,0x4ddbd0e3cd2ced8f7b0aa238cc7068a8509f4fa9,0x04650b9d97569278032299c6b01fcab18c5bc207,payment,False
2024-01-12 16:03:01.263049,21.02059640029773,0x42c42b98a64165d133c30f21a71f19988ffb3f06,0x354c99083bfd135411999c07ea5be2566642a58e,exchange,False
2024-04-22 16:03:01.263068,20.907446092433883,0x08c8b3a45264a25575ecc0fda7cfee1a32b50db6,0x97bb5ead375efb4948bc44aaf0757a48a7fa00de,exchange,False
2024-09-23 16:03:01.263086,164.83223819345173,0x6a1f9103642c9a8eb239efb002d6da70cbc62446,0x636bcaeb2ee3e444de76d4996d40bbef48814961,payment,False
2024-08-25 16:03:01.263102,74.88030513534717,0xa5492d5bdc2b4e3d1fa38b5ec4b08df433728a15,0x730125e703ad75e6f6d5d10f2ba4ba46b9bb0d51,payment,False
2024-01-25 16:03:01.263118,57.932658986886196,0xe5739a6ea4c1184818ee106fe9de9cc0cc11a9b1,0x70adad11d49c6ebdc62a9db08aeab0e8c2e7e828,exchange,False
2024-07-10 16:03:01.263135,7.874453535727739,0x257032eac2c558952144f53fd5b618fc698b288a,0xaa852e9d649a511d56383202a10aaba4def6e58e,exchange,False
2023-12-03 16:03:01.263151,23.397811021246195,0x34a7f3d81e3c1a8563d73dd0a00e52ba97da104b,0xa324bd66bdc6511c7717a2fffffc11d9c709e074,exchange,False
2024-09-28 16:03:01.263167,239.81043934593666,0xb0ecd709bf256fa0eff8269b5343c3680be27a98,0xf445c8a4d5e4705ef840650f27d97927753530c3,payment,False
2024-08-30 16:03:01.263183,81.1885543759442,0x3da32cb78945576b142ead7152ad6cbb97c1721a,0x0e98f2bb300359500d658eb144002ba5967d89f5,transfer,False
2024-09-08 16:03:01.263199,75.7337111063028,0x9571a7b9208108bbb6239e12e7bdec7e31ec36b3,0xffd9823e9af944ce84ef8dac737c1c19cc2caa94,transfer,False
2023-12-18 16:03:01.263215,90.61097129353402,0x40f7215d525f284eb570d7ad40e94ac66e2decae,0xb15247ce67f695da209f174b23c548331e678224,transfer,False
2024-06-21 16:03:01.263231,76.43179417949811,0x5df81ee6188ebf25ce4258333d51932eedf8f302,0xcbcaaeefcac3046f0bca968de46bf39eb7924597,exchange,False
2024-02-05 16:03:01.263251,57.43361797647542,0x13ecf7476da455dfb8719df53150f17724dbe8ae,0x3592683d76a303f7ff7c74c6cdb87590443abc94,transfer,False
2023-11-27 16:03:01.263274,29.68454749697355,0x3f9173f807dfd8e6d854a203afd4a8e15c6b546a,0xd9b6baa39ca2df2886b7af9ac662211c5e23beff,payment,False
2024-01-08 16:03:01.263292,24.203055923963042,0x552ee3c8779547fd750f200d602e16d861b64bba,0xf85ca5b38690e8d09f8c34e8ad581af4e254d2c3,payment,False
2023-10-21 16:03:01.263318,64.92163491424115,0xc6c7db82a372199b9d0b381616aeca9a2c3122a5,0x95a110146b7f7a13abb5f602bb0a299535694f8d,payment,False
2024-01-09 16:03:01.263338,80.26369324004806,0x127596a49b5dadb254a7d5a27e109558f5863418,0x62f2a993614a7293e7c17c94ceac4b640fcf651a,payment,False
2024-01-16 16:03:01.263361,57.87055572019107,0xa005057c0de89e5df16dec2015eb0a6a085012b3,0xbfd43a08e1c4522a88a5a63f0de041d6ed43fa72,transfer,False
2023-12-21 16:03:01.263378,17.409737953429463,0xf7c3684bea5816ea88e2f9b613a8302edd677879,0x3035521e475f43f94e1e10652478213ccba4e579,payment,False
2024-02-11 16:03:01.263394,13.76777383676196,0x791e473e46d32a6e7f78881614c8d5639ebfeeda,0x9ea3d3e0155551082b0b935391598db3f3f992e3,payment,False
2023-10-26 16:03:01.263410,21.373994228639727,0x5d2939a6bf24490d87b4989fc1b6628e32e5d400,0x6167819a9196ee2a15070d23cfacd31bf1386d91,payment,False
2024-04-25 16:03:01.263429,91.3819235848647,0x3e572545b4e207fc0b8f67eebafa4828d1712c40,0xa7c9bd3d21aec7916ec7e28998cd4b2a8da32cef,transfer,False
2024-01-25 16:03:01.263446,2572.752176389247,0xba246f14da618fe42840501d11683cf3d650e8ec,0x5fc0023ecdc2240d177f90583f3e5d3c9c2c7115,payment,False
2024-05-25 16:03:01.263463,68.87519909747938,0xb41c4bb4e6842f8bde3d3b53df7ec253446b0f3d,0xe26c585f09629d66843e0028502d4294cee1db85,payment,False
2023-11-28 16:03:01.263479,65.11669201133836,0x7d660d7ab155e57a7c4d97c4f18583c4a2daa01f,0xe68cd978232ce404c0459159b701cb024b0d8fe3,exchange,False
2024-04-12 16:03:01.263495,16.44248053334885,0xa95639261f22f35ad642b9b724a8ccb3f7ac19bf,0x5bf8b9b6f30d3d4eea4ac20ecbc8ed7bd271a2d8,exchange,False
2024-04-08 16:03:01.263511,181.52265089134926,0xefcfb09a26584871550fc472280a13709d61846c,0xa0c500aa0e0e5940a272dbd0f0f6d925a2686168,transfer,False
2023-12-15 16:03:01.263527,63.42345313729434,0xffd7a5074ead0c218bdfd98e2b1c0aa036bc66d8,0xe7d68bbb089b4e8e9ee5f112193bb18e5ae43e2b,payment,False
2023-11-24 16:03:01.263543,62.85983258530441,0x7ed5b2230d63137f8667f1d8658e266436270386,0x7956dded827af0c2e3bf1f34277f3d5e638c5625,exchange,False
2024-01-25 16:03:01.263559,22.35119364057839,0x3d8ec455382ea867b92610dfa36659e34b13240d,0x55bd1a60cd5215910b2c1db118d0e9969a17c2cb,transfer,False
2024-08-16 16:03:01.263575,39.063274425982996,0x1bf576881facb18aa607eb93327f3b4c47cadbe5,0x941b3452792e409f6e84e7ce187ceac63f5b850a,transfer,False
2023-10-31 16:03:01.263591,183.16706010195898,0x8e23cba3b93a376ab3ef56ffe73ff95b70ab90bb,0x99483dcdc21abda2c6d5b6b3b135e7f66b6e0e50,exchange,False
2023-10-26 16:03:01.263607,46.93501730582081,0x779b029c6cbe22f3a143c200e487f488d3fdc463,0x3252a7afdb82f759491da2cfa8072c2adfe4b6cf,exchange,False
2024-01-14 16:03:01.263627,49.04829989895288,0x7fa3693b289154e99949202bbaff087fd1c49942,0xe7b9953e52ae8bfde9e133edab5b3b02a976d650,payment,False
2023-11-04 16:03:01.263644,33.57503262946242,0x872c4c511f6e4672d8d43dc1660a900785f8a4cd,0xce0ebc73b0cdc227505217716963402ca72c5b2f,transfer,False
2024-06-08 16:03:01.263660,324.1774584200701,0x2d4eb15bcbef1508185c38459c14e3366eaf7315,0x7f3116041f389a377d964599f383639939c441dc,payment,False
2024-06-15 16:03:01.263676,27.731926543714327,0x6cbf3ae49ec72cd64ba42b3c720e396c30ad35c6,0xc4659ea16dbc93c87759deb4afe3515f4481ebc2,transfer,False
2024-06-19 16:03:01.263692,11.601928336199204,0x3f197d0d6270dfadb9a941369fa3ac19b26f2698,0xb0df3bb06387e8eb1b6b242638211f9f3b9ce138,transfer,False
2024-02-21 16:03:01.263708,38.73993328656403,0x8dfdc272a748687d3c97a4c2f18c6ff45a9a92b2,0x4da50fa0a50f49fe68fefcfbe4e54d48003052fe,transfer,False
2024-04-06 16:03:01.263725,71.59761395369549,0x2ec6d7d6d2f444a3de1107989933c19107503a1f,0xc64bb394754e4538bb06e6aef9150d5bb8989aeb,exchange,False
2024-08-07 16:03:01.263744,515.3295536509938,0x70765d32d92457d3dc9ca753672ac42bc91ccee1,0xfd3206b83c8c673b5c65a611eb16247cd4e9be54,payment,False
2024-07-21 16:03:01.263761,16.71701113912538,0x268d6570f9915303e9e78471530827c7554c41d1,0xd856d02d9ea8f07e8723c4f18843588be7b4f300,transfer,False
2024-01-04 16:03:01.263777,68.64651953436032,0xcc7d291e8f916d80b24338886401d30940a9bd0e,0x420df9913df22ae4734e0e0c003653165f185be3,payment,False
2024-07-07 16:03:01.263794,109.84742767589444,0x9479c200d689342c3d72434d0ac9c7578f974975,0xea1431b0cad7211022e4bf3b7d3de9fd6250ae9a,transfer,False
2024-02-04 16:03:01.263810,99.474032848869,0xd725fd2420a5493b468ccf758b5d93c4600a4cc1,0x56fce5562c57ea09022fbf01d327c5a750033d5b,payment,False
2024-02-12 16:03:01.263826,35.87183816321771,0x12650517c6a920de4d21173942534fcfc5aeba1c,0x60dfa3767df7357e30378be46fa22813df72872a,transfer,False
2024-07-07 16:03:01.263842,62.75285725734311,0x411089e8fff9ceafbc61852e1244e377f2c2777b,0x03aad5416c9a464f2dca0316ac36b0a07298ff68,payment,False
2023-11-25 16:03:01.263858,54.69725969528351,0x48467b89b7843180178cfc11b11177d6df7a0aea,0x0abc505420d9066dbde33e35df8f0c3852133e83,transfer,False
2024-10-11 16:03:01.263874,116.27234973709469,0xb1138465056c8f0a1b8be26d499d262b7ec94169,0x935b63c980508af60ffc877a1664dddeb9d46a50,exchange,False
2024-04-20 16:03:01.263890,176.34385002622915,0x95e5e2c0562bf08c09f2875d4c354c51474e4c4c,0x866d22b03829539949e0c5e5a35487c23337e48a,exchange,False
2024-09-12 16:03:01.263906,92.88851503154169,0x2661ec72e90100d7f13fcae4e00efb065c956037,0xe568b8deea0c67cc39c0a031a28ca4e492ce9562,transfer,False
2024-01-21 16:03:01.263922,88.34218399142247,0x1988e9bde21d403675623e41fa77c488b533ff6b,0x4cd0e168a174e7524cb93664962cc605e41f8d92,exchange,False
2024-08-11 16:03:01.263938,87.10002516061813,0x5040a9bd01b47c864e6cf50b7871c980f5b0aac8,0xc60ce76fec9bdd5b247d746b08a5e179ec2585bb,transfer,False
2024-01-04 16:03:01.263954,17.375331665466266,0xefd76d53c7ade31a348625dbae993b54d0deda6e,0x4751a5ae88e241cee7112c838af082e7b948fb22,transfer,False
2024-10-03 16:03:01.263973,98.6241456904718,0x1ccfe014724ed34f39b4088ef6293d7af1d465a8,0x4a5daa38a7deff543e79f3a3b9efe567e92483c7,exchange,False
2024-02-16 16:03:01.263990,35.927072458945624,0xa08806a5bdc510da6ad993273ab36dd935710133,0xb1ccd03b7aa6ae83be60e5c609457de21e760919,exchange,False
2024-03-14 16:03:01.264006,48.84154210709645,0x0c5b8b1d2c98676979aec37710153c43fdd0b09c,0xa2e5502009ec447271706682bb4437c2c233a5d5,transfer,False
2024-07-17 16:03:01.264022,17.19268650007079,0xf7e7cefe0247545c5f2c2777478e0cb7ec145784,0x81c1c466cc2dba5eb1869fac1ed10abb36397219,payment,False
2024-06-22 16:03:01.264038,262.4631318411948,0x26ee2ff8622a8cd3a43df4768d40337a059eb950,0x2c9a674c61154121bbf2800eeebcb76e4e0ae5e7,transfer,False
2024-06-23 16:03:01.264054,384.24489078354395,0x2f9b7b902825e5ea110c725dcd8c95d6b6ee4ff4,0x66de91329763c17c949d1b87b6adf6b96bcfd0bd,transfer,False
2024-08-01 16:03:01.264072,52.452860060282696,0x34c63117f4fdd9c5558997a8662c371d5b3a0057,0x61465737a783820e8c926ddb5345fd845549cd15,transfer,False
2024-02-09 16:03:01.264089,49.8950284143882,0xecebb94736cbe6699573b76da99e1678db0c0915,0xdac66eeb38455653ff4e359b544226a8b414c73c,payment,False
2023-10-24 16:03:01.264105,32.92130270167347,0xbbb008493357243081f39fec59598e95d97c982f,0x0bbd44682e66e043163edd7f689fdc5617ee32a4,transfer,False
2024-07-08 16:03:01.264122,354.39917746853354,0x40cf9e34a180e768d7b94f1abf35bb548e4dbee5,0xff3ce147193599a7ff6218ea6a6bcbee46a9f525,payment,False
2024-07-11 16:03:01.264140,295.30745453479125,0x42631fdd8533460d5e46f0283ea8761159bc328d,0x19ea71930fff3f08f1b20bfe57e0d9d412150610,exchange,False
2024-03-12 16:03:01.264158,257.9742505418051,0xba5980cb619f715ea1fbc9d93874902feb17bcba,0x170e3335b09bf503a7ea3d3e504d8aa061fdccec,exchange,False
2023-10-20 16:03:01.264174,35.18015427224806,0x9e776ca27401096b4dc6388a73c3ae4c217a0c1c,0xce8519e614158a9b6bd8bafd34bbeabea25ae198,payment,False
2024-03-12 16:03:01.264190,55.26537095707406,0x9ea92dff4ffce03548cead114bf698d49673b24c,0x3c5e062dfd4234ec47ca53eaa900f21f2d069bb9,payment,False
2024-04-11 16:03:01.264206,138.50883081253198,0x35ab3ddad3e185c5ea8f5a9fe2677200ed4a8c5c,0x5b44146c0c2c3e0103a498372c7cc24b726c091d,exchange,False
2024-08-24 16:03:01.264223,75.50254410848964,0x48c71124ccc8289a69a07bcc24a2d5ed72127623,0xbb8a72206eff613d7004db37536fa8baf91bbec6,exchange,False
2024-05-24 16:03:01.264239,47.93552820362951,0xd45fcb7eb570cb6f4467bd2f6535d2d98a14b842,0x143c7faa77932ff54338c3d41889c2258c8872a7,transfer,False
2024-08-23 16:03:01.264255,66.81365272717781,0xc4da996e4f1eba88e0293ee447285c7633d7731d,0xdeaea9f6710bd666f6f289532a115207f932595a,exchange,False
2024-05-24 16:03:01.264271,24.41660210164895,0x6a45ffc47d4191209e39ab14957a998bb8951d87,0x2453bfb690b42a90cb6f4e03bb29ca553c603665,transfer,False
2024-02-19 16:03:01.264286,334.84461080769404,0x6e0c7e93469a7cec874f9a8ed42a082c99d7a365,0x64fad33cdd3124d5f38370612691bd745ac33548,transfer,False
2024-08-02 16:03:01.264302,81.82500611480542,0x63c88c68cfa6707990497ba5aa5c6c4764110654,0x312929730cefb849d6bf8ea2633ac665d447d1f1,payment,False
2024-10-08 16:03:01.264337,23.993419480370697,0xc5232ad82a70c869da979262f0141a79a373d32a,0x78e0ff6e6017fe005d3225e1f5b0c7554ea4bd60,payment,False
2024-05-27 16:03:01.264359,69.66424566633368,0x0455614e1d57f4a46a90471261ceeb28d12713cd,0x2fa7d9207f7e43fe8493ee3f119596b58d050ec3,payment,False
